"","year","month","day","loc","type","value"
"35071","2021","01","03","Łódź","PM2,5",47.8
"35072","2021","01","04","Łódź","PM2,5",41.8
"35073","2021","01","05","Łódź","PM2,5",20.2
"35074","2021","01","06","Łódź","PM2,5",26.2
"35075","2021","01","07","Łódź","PM2,5",26.2
"35076","2021","01","08","Łódź","PM2,5",48
"35077","2021","01","09","Łódź","PM2,5",42.9
"35078","2021","01","10","Łódź","PM2,5",41
"35079","2021","01","11","Łódź","PM2,5",41
"35080","2021","01","12","Łódź","PM2,5",39.4
"35081","2021","01","13","Łódź","PM2,5",23.9
"35082","2021","01","14","Łódź","PM2,5",33.8
"35083","2021","01","15","Łódź","PM2,5",28.8
"35084","2021","01","16","Łódź","PM2,5",25
"35085","2021","01","17","Łódź","PM2,5",59.5
"35086","2021","01","18","Łódź","PM2,5",87
"35087","2021","01","19","Łódź","PM2,5",68.5
"35088","2021","01","20","Łódź","PM2,5",27.7
"35089","2021","01","21","Łódź","PM2,5",27.7
"35090","2021","01","22","Łódź","PM2,5",27.9
"35091","2021","01","23","Łódź","PM2,5",27.7
"35092","2021","01","24","Łódź","PM2,5",32.4
"35093","2021","01","25","Łódź","PM2,5",21.4
"35094","2021","01","26","Łódź","PM2,5",25.3
"35095","2021","01","27","Łódź","PM2,5",23.9
"35096","2021","01","28","Łódź","PM2,5",33.7
"35097","2021","01","29","Łódź","PM2,5",27.5
"35098","2021","01","30","Łódź","PM2,5",33.3
"35099","2021","01","31","Łódź","PM2,5",31.4
"35100","2021","02","01","Łódź","PM2,5",52
"35101","2021","02","02","Łódź","PM2,5",50.7
"35102","2021","02","03","Łódź","PM2,5",33.5
"35103","2021","02","04","Łódź","PM2,5",18.4
"35104","2021","02","05","Łódź","PM2,5",22.6
"35105","2021","02","06","Łódź","PM2,5",25.6
"35106","2021","02","07","Łódź","PM2,5",19.4
"35107","2021","02","08","Łódź","PM2,5",20.8
"35108","2021","02","09","Łódź","PM2,5",51.2
"35109","2021","02","10","Łódź","PM2,5",86.8
"35110","2021","02","11","Łódź","PM2,5",53.4
"35111","2021","02","12","Łódź","PM2,5",36.6
"35112","2021","02","13","Łódź","PM2,5",28.9
"35113","2021","02","14","Łódź","PM2,5",31.1
"35114","2021","02","15","Łódź","PM2,5",41.2
"35115","2021","02","16","Łódź","PM2,5",63
"35116","2021","02","17","Łódź","PM2,5",58.3
"35117","2021","02","18","Łódź","PM2,5",74.6
"35118","2021","02","19","Łódź","PM2,5",56
"35119","2021","02","20","Łódź","PM2,5",51.5
"35120","2021","02","21","Łódź","PM2,5",44.4
"35121","2021","02","22","Łódź","PM2,5",63.7
"35122","2021","02","23","Łódź","PM2,5",63.9
"35123","2021","02","24","Łódź","PM2,5",59.9
"35124","2021","02","25","Łódź","PM2,5",54.6
"35125","2021","02","26","Łódź","PM2,5",41.9
"35126","2021","02","27","Łódź","PM2,5",14.4
"35127","2021","02","28","Łódź","PM2,5",21.9
"35128","2021","03","01","Łódź","PM2,5",25.8
"35129","2021","03","02","Łódź","PM2,5",44.3
"35130","2021","03","03","Łódź","PM2,5",62.9
"35131","2021","03","04","Łódź","PM2,5",40.9
"35132","2021","03","05","Łódź","PM2,5",16.192
"35133","2021","03","06","Łódź","PM2,5",26.3
"35134","2021","03","07","Łódź","PM2,5",15.4
"35135","2021","03","08","Łódź","PM2,5",19
"35136","2021","03","09","Łódź","PM2,5",25.7
"35137","2021","03","10","Łódź","PM2,5",36.9
"35138","2021","03","11","Łódź","PM2,5",34.752
"35139","2021","03","12","Łódź","PM2,5",19.099
"35140","2021","03","13","Łódź","PM2,5",14.04
"35141","2021","03","14","Łódź","PM2,5",12.495
"35142","2021","03","15","Łódź","PM2,5",27.2
"35143","2021","03","16","Łódź","PM2,5",34.6
"35144","2021","03","17","Łódź","PM2,5",21.5
"35145","2021","03","18","Łódź","PM2,5",21
"35146","2021","03","19","Łódź","PM2,5",27.2
"35147","2021","03","20","Łódź","PM2,5",19.4
"35148","2021","03","21","Łódź","PM2,5",22.1
"35149","2021","03","22","Łódź","PM2,5",25.5
"35150","2021","03","23","Łódź","PM2,5",21.7
"35151","2021","03","24","Łódź","PM2,5",25.2
"35152","2021","03","25","Łódź","PM2,5",44.6
"35153","2021","03","26","Łódź","PM2,5",54
"35154","2021","03","27","Łódź","PM2,5",34.1
"35155","2021","03","28","Łódź","PM2,5",18.2
"35156","2021","03","29","Łódź","PM2,5",22.8
"35157","2021","03","30","Łódź","PM2,5",25.8
"35158","2021","03","31","Łódź","PM2,5",40
"35159","2021","04","01","Łódź","PM2,5",NA
"35160","2021","04","02","Łódź","PM2,5",15.5
"35161","2021","04","03","Łódź","PM2,5",15.8
"35162","2021","04","04","Łódź","PM2,5",14.7
"35163","2021","04","05","Łódź","PM2,5",15
"35164","2021","04","06","Łódź","PM2,5",14.7
"35165","2021","04","07","Łódź","PM2,5",16.9
"35166","2021","04","08","Łódź","PM2,5",16.1
"35167","2021","04","09","Łódź","PM2,5",19.2
"35168","2021","04","10","Łódź","PM2,5",28.9
"35169","2021","04","11","Łódź","PM2,5",21.4
"35170","2021","04","12","Łódź","PM2,5",18.8
"35171","2021","04","13","Łódź","PM2,5",18.8
"35172","2021","04","14","Łódź","PM2,5",14.8
"35173","2021","04","15","Łódź","PM2,5",15
"35174","2021","04","16","Łódź","PM2,5",17.7
"35175","2021","04","17","Łódź","PM2,5",33.2
"35176","2021","04","18","Łódź","PM2,5",32.1
"35177","2021","04","19","Łódź","PM2,5",27.1
"35178","2021","04","20","Łódź","PM2,5",24.9
"35179","2021","04","21","Łódź","PM2,5",28.2
"35180","2021","04","22","Łódź","PM2,5",16.2
"35181","2021","04","23","Łódź","PM2,5",16.8
"35182","2021","04","24","Łódź","PM2,5",15.7
"35183","2021","04","25","Łódź","PM2,5",13.7
"35184","2021","04","26","Łódź","PM2,5",17
"35185","2021","04","27","Łódź","PM2,5",15.2
"35186","2021","04","28","Łódź","PM2,5",18.1
"35187","2021","04","29","Łódź","PM2,5",21.7
"35188","2021","04","30","Łódź","PM2,5",17.6
"35189","2021","05","01","Łódź","PM2,5",25.7
"35190","2021","05","02","Łódź","PM2,5",16
"35191","2021","05","03","Łódź","PM2,5",10.1
"35192","2021","05","04","Łódź","PM2,5",12
"35193","2021","05","05","Łódź","PM2,5",9.2
"35194","2021","05","06","Łódź","PM2,5",11
"35195","2021","05","07","Łódź","PM2,5",14.8
"35196","2021","05","08","Łódź","PM2,5",12.6
"35197","2021","05","09","Łódź","PM2,5",13.5
"35198","2021","05","10","Łódź","PM2,5",11.1
"35199","2021","05","11","Łódź","PM2,5",14.2
"35200","2021","05","12","Łódź","PM2,5",15.1
"35201","2021","05","13","Łódź","PM2,5",10.2
"35202","2021","05","14","Łódź","PM2,5",20
"35203","2021","05","15","Łódź","PM2,5",9.9
"35204","2021","05","16","Łódź","PM2,5",8.6
"35205","2021","05","17","Łódź","PM2,5",10.2
"35206","2021","05","18","Łódź","PM2,5",8.5
"35207","2021","05","19","Łódź","PM2,5",10.9
"35208","2021","05","20","Łódź","PM2,5",11.2
"35209","2021","05","21","Łódź","PM2,5",10.7
"35210","2021","05","22","Łódź","PM2,5",7.8
"35211","2021","05","23","Łódź","PM2,5",6.8
"35212","2021","05","24","Łódź","PM2,5",8.5
"35213","2021","05","25","Łódź","PM2,5",9.4
"35214","2021","05","26","Łódź","PM2,5",7.5
"35215","2021","05","27","Łódź","PM2,5",8.8
"35216","2021","05","28","Łódź","PM2,5",9.9
"35217","2021","05","29","Łódź","PM2,5",9.9
"35218","2021","05","30","Łódź","PM2,5",8.3
"35219","2021","05","31","Łódź","PM2,5",9.8
"35220","2021","06","01","Łódź","PM2,5",17.9
"35221","2021","06","02","Łódź","PM2,5",13.6
"35222","2021","06","03","Łódź","PM2,5",14.4
"35223","2021","06","04","Łódź","PM2,5",14.6
"35224","2021","06","05","Łódź","PM2,5",17.5
"35225","2021","06","06","Łódź","PM2,5",12.3
"35226","2021","06","07","Łódź","PM2,5",13.7
"35227","2021","06","08","Łódź","PM2,5",15.1
"35228","2021","06","09","Łódź","PM2,5",15.9
"35229","2021","06","10","Łódź","PM2,5",14.9
"35230","2021","06","11","Łódź","PM2,5",18.9
"35231","2021","06","12","Łódź","PM2,5",14.3
"35232","2021","06","13","Łódź","PM2,5",8
"35233","2021","06","14","Łódź","PM2,5",12.1
"35234","2021","06","15","Łódź","PM2,5",16.7
"35235","2021","06","16","Łódź","PM2,5",14.6
"35236","2021","06","17","Łódź","PM2,5",18.4
"35237","2021","06","18","Łódź","PM2,5",16.8
"35238","2021","06","19","Łódź","PM2,5",15.4
"35239","2021","06","20","Łódź","PM2,5",NA
"35240","2021","06","21","Łódź","PM2,5",NA
"35241","2021","06","22","Łódź","PM2,5",NA
"35242","2021","06","23","Łódź","PM2,5",NA
"35243","2021","06","24","Łódź","PM2,5",17.2
"35244","2021","06","25","Łódź","PM2,5",13.2
"35245","2021","06","26","Łódź","PM2,5",13.8
"35246","2021","06","27","Łódź","PM2,5",13.1
"35247","2021","06","28","Łódź","PM2,5",13.9
"35248","2021","06","29","Łódź","PM2,5",NA
"35249","2021","06","30","Łódź","PM2,5",NA
"35250","2021","07","01","Łódź","PM2,5",NA
"35251","2021","07","02","Łódź","PM2,5",NA
"35252","2021","07","03","Łódź","PM2,5",10.8
"35253","2021","07","04","Łódź","PM2,5",8.5
"35254","2021","07","05","Łódź","PM2,5",11.9
"35255","2021","07","06","Łódź","PM2,5",15.1
"35256","2021","07","07","Łódź","PM2,5",NA
"35257","2021","07","08","Łódź","PM2,5",12.4
"35258","2021","07","09","Łódź","PM2,5",14.6
"35259","2021","07","10","Łódź","PM2,5",9.3
"35260","2021","07","11","Łódź","PM2,5",10.7
"35261","2021","07","12","Łódź","PM2,5",13.9
"35262","2021","07","13","Łódź","PM2,5",14.5
"35263","2021","07","14","Łódź","PM2,5",26.1
"35264","2021","07","15","Łódź","PM2,5",15.7
"35265","2021","07","16","Łódź","PM2,5",15
"35266","2021","07","17","Łódź","PM2,5",18.9
"35267","2021","07","18","Łódź","PM2,5",12.3
"35268","2021","07","19","Łódź","PM2,5",14
"35269","2021","07","20","Łódź","PM2,5",11.8
"35270","2021","07","21","Łódź","PM2,5",11.1
"35271","2021","07","22","Łódź","PM2,5",12.7
"35272","2021","07","23","Łódź","PM2,5",16.4
"35273","2021","07","24","Łódź","PM2,5",18.9
"35274","2021","07","25","Łódź","PM2,5",20.1
"35275","2021","07","26","Łódź","PM2,5",16.4
"35276","2021","07","27","Łódź","PM2,5",20.5
"35277","2021","07","28","Łódź","PM2,5",19.1
"35278","2021","07","29","Łódź","PM2,5",12.3
"35279","2021","07","30","Łódź","PM2,5",12.8
"35280","2021","07","31","Łódź","PM2,5",14.9
"35281","2021","08","01","Łódź","PM2,5",10.4
"35282","2021","08","02","Łódź","PM2,5",9.2
"35283","2021","08","03","Łódź","PM2,5",9.1
"35284","2021","08","04","Łódź","PM2,5",11.1
"35285","2021","08","05","Łódź","PM2,5",13.2
"35286","2021","08","06","Łódź","PM2,5",7
"35287","2021","08","07","Łódź","PM2,5",10.8
"35288","2021","08","08","Łódź","PM2,5",10.1
"35289","2021","08","09","Łódź","PM2,5",11.3
"35290","2021","08","10","Łódź","PM2,5",11.7
"35291","2021","08","11","Łódź","PM2,5",12.5
"35292","2021","08","12","Łódź","PM2,5",15.9
"35293","2021","08","13","Łódź","PM2,5",18.9
"35294","2021","08","14","Łódź","PM2,5",22.5
"35295","2021","08","15","Łódź","PM2,5",17.4
"35296","2021","08","16","Łódź","PM2,5",16.5
"35297","2021","08","17","Łódź","PM2,5",9.1
"35298","2021","08","18","Łódź","PM2,5",10.9
"35299","2021","08","19","Łódź","PM2,5",11.8
"35300","2021","08","20","Łódź","PM2,5",12.7
"35301","2021","08","21","Łódź","PM2,5",10.6
"35302","2021","08","22","Łódź","PM2,5",14.7
"35303","2021","08","23","Łódź","PM2,5",12.1
"35304","2021","08","24","Łódź","PM2,5",8.8
"35305","2021","08","25","Łódź","PM2,5",11.2
"35306","2021","08","26","Łódź","PM2,5",11.2
"35307","2021","08","27","Łódź","PM2,5",14.7
"35308","2021","08","28","Łódź","PM2,5",17.1
"35309","2021","08","29","Łódź","PM2,5",23.8
"35310","2021","08","30","Łódź","PM2,5",18.6
"35311","2021","08","31","Łódź","PM2,5",7.8
"35312","2021","09","01","Łódź","PM2,5",10.1
"35313","2021","09","02","Łódź","PM2,5",14.2
"35314","2021","09","03","Łódź","PM2,5",7.5
"35315","2021","09","04","Łódź","PM2,5",15.8
"35316","2021","09","05","Łódź","PM2,5",8
"35317","2021","09","06","Łódź","PM2,5",8
"35318","2021","09","07","Łódź","PM2,5",15.5
"35319","2021","09","08","Łódź","PM2,5",24.8
"35320","2021","09","09","Łódź","PM2,5",17.1
"35321","2021","09","10","Łódź","PM2,5",17.6
"35322","2021","09","11","Łódź","PM2,5",22.3
"35323","2021","09","12","Łódź","PM2,5",19.2
"35324","2021","09","13","Łódź","PM2,5",20.9
"35325","2021","09","14","Łódź","PM2,5",21.8
"35326","2021","09","15","Łódź","PM2,5",25.5
"35327","2021","09","16","Łódź","PM2,5",24.1
"35328","2021","09","17","Łódź","PM2,5",15.9
"35329","2021","09","18","Łódź","PM2,5",6
"35330","2021","09","19","Łódź","PM2,5",12.5
"35331","2021","09","20","Łódź","PM2,5",19.5
"35332","2021","09","21","Łódź","PM2,5",15.6
"35333","2021","09","22","Łódź","PM2,5",20.3
"35334","2021","09","23","Łódź","PM2,5",16.9
"35335","2021","09","24","Łódź","PM2,5",11.2
"35336","2021","09","25","Łódź","PM2,5",14.2
"35337","2021","09","26","Łódź","PM2,5",13.2
"35338","2021","09","27","Łódź","PM2,5",28.3
"35339","2021","09","28","Łódź","PM2,5",30.9
"35340","2021","09","29","Łódź","PM2,5",6.1
"35341","2021","09","30","Łódź","PM2,5",14.5
"35342","2021","10","01","Łódź","PM2,5",20.7
"35343","2021","10","02","Łódź","PM2,5",22.8
"35344","2021","10","03","Łódź","PM2,5",31.6
"35345","2021","10","04","Łódź","PM2,5",21.4
"35346","2021","10","05","Łódź","PM2,5",19
"35347","2021","10","06","Łódź","PM2,5",11.8
"35348","2021","10","07","Łódź","PM2,5",36.1
"35349","2021","10","08","Łódź","PM2,5",31
"35350","2021","10","09","Łódź","PM2,5",21.6
"35351","2021","10","10","Łódź","PM2,5",18.9
"35352","2021","10","11","Łódź","PM2,5",52.3
"35353","2021","10","12","Łódź","PM2,5",19.4
"35354","2021","10","13","Łódź","PM2,5",23.1
"35355","2021","10","14","Łódź","PM2,5",26
"35356","2021","10","15","Łódź","PM2,5",17.9
"35357","2021","10","16","Łódź","PM2,5",21.3
"35358","2021","10","17","Łódź","PM2,5",25.4
"35359","2021","10","18","Łódź","PM2,5",31.1
"35360","2021","10","19","Łódź","PM2,5",28.6
"35361","2021","10","20","Łódź","PM2,5",NA
"35362","2021","10","21","Łódź","PM2,5",14.8
"35363","2021","10","22","Łódź","PM2,5",12.8
"35364","2021","10","23","Łódź","PM2,5",11
"35365","2021","10","24","Łódź","PM2,5",20.6
"35366","2021","10","25","Łódź","PM2,5",25.9
"35367","2021","10","26","Łódź","PM2,5",24.1
"35368","2021","10","27","Łódź","PM2,5",28
"35369","2021","10","28","Łódź","PM2,5",34.4
"35370","2021","10","29","Łódź","PM2,5",24.9
"35371","2021","10","30","Łódź","PM2,5",20.6
"35372","2021","10","31","Łódź","PM2,5",22.3
"35373","2021","11","01","Łódź","PM2,5",23.7
"35374","2021","11","02","Łódź","PM2,5",16.9
"35375","2021","11","03","Łódź","PM2,5",20.6
"35376","2021","11","04","Łódź","PM2,5",12
"35377","2021","11","05","Łódź","PM2,5",9.2
"35378","2021","11","06","Łódź","PM2,5",13
"35379","2021","11","07","Łódź","PM2,5",16.4
"35380","2021","11","08","Łódź","PM2,5",14.2
"35381","2021","11","09","Łódź","PM2,5",16.5
"35382","2021","11","10","Łódź","PM2,5",25.3
"35383","2021","11","11","Łódź","PM2,5",40.5
"35384","2021","11","12","Łódź","PM2,5",37.3
"35385","2021","11","13","Łódź","PM2,5",35
"35386","2021","11","14","Łódź","PM2,5",41.2
"35387","2021","11","15","Łódź","PM2,5",34.7
"35388","2021","11","16","Łódź","PM2,5",42.4
"35389","2021","11","17","Łódź","PM2,5",36.9
"35390","2021","11","18","Łódź","PM2,5",18.8
"35391","2021","11","19","Łódź","PM2,5",9.4
"35392","2021","11","20","Łódź","PM2,5",8.9
"35393","2021","11","21","Łódź","PM2,5",19
"35394","2021","11","22","Łódź","PM2,5",21.3
"35395","2021","11","23","Łódź","PM2,5",17
"35396","2021","11","24","Łódź","PM2,5",19.9
"35397","2021","11","25","Łódź","PM2,5",32.4
"35398","2021","11","26","Łódź","PM2,5",37.1
"35399","2021","11","27","Łódź","PM2,5",25.4
"35400","2021","11","28","Łódź","PM2,5",38
"35401","2021","11","29","Łódź","PM2,5",19.7
"35402","2021","11","30","Łódź","PM2,5",11.5
"35403","2021","12","01","Łódź","PM2,5",15.4
"35404","2021","12","02","Łódź","PM2,5",10.6
"35405","2021","12","03","Łódź","PM2,5",15.9
"35406","2021","12","04","Łódź","PM2,5",23.3
"35407","2021","12","05","Łódź","PM2,5",40.2
"35408","2021","12","06","Łódź","PM2,5",31.7
"35409","2021","12","07","Łódź","PM2,5",26.9
"35410","2021","12","08","Łódź","PM2,5",27.3
"35411","2021","12","09","Łódź","PM2,5",32.5
"35412","2021","12","10","Łódź","PM2,5",39.2
"35413","2021","12","11","Łódź","PM2,5",72.2
"35414","2021","12","12","Łódź","PM2,5",57.4
"35415","2021","12","13","Łódź","PM2,5",72.4
"35416","2021","12","14","Łódź","PM2,5",81.3
"35417","2021","12","15","Łódź","PM2,5",34.7
"35418","2021","12","16","Łódź","PM2,5",19.5
"35419","2021","12","17","Łódź","PM2,5",15.1
"35420","2021","12","18","Łódź","PM2,5",17.7
"35421","2021","12","19","Łódź","PM2,5",8.5
"35422","2021","12","20","Łódź","PM2,5",11.7
"35423","2021","12","21","Łódź","PM2,5",19.1
"35424","2021","12","22","Łódź","PM2,5",38.2
"35425","2021","12","23","Łódź","PM2,5",44.5
"35426","2021","12","24","Łódź","PM2,5",24.3
"35427","2021","12","25","Łódź","PM2,5",29.6
"35428","2021","12","26","Łódź","PM2,5",71.8
"35429","2021","12","27","Łódź","PM2,5",42.4
"35430","2021","12","28","Łódź","PM2,5",27.7
"35431","2021","12","29","Łódź","PM2,5",48.6
"35432","2021","12","30","Łódź","PM2,5",38
"35433","2021","12","31","Łódź","PM2,5",13.4
"35434","2021","01","01","Nowa Ruda","PM2,5",NA
"35435","2021","01","02","Nowa Ruda","PM2,5",NA
"35436","2021","01","03","Nowa Ruda","PM2,5",NA
"35437","2021","01","04","Nowa Ruda","PM2,5",NA
"35438","2021","01","05","Nowa Ruda","PM2,5",NA
"35439","2021","01","06","Nowa Ruda","PM2,5",NA
"35440","2021","01","07","Nowa Ruda","PM2,5",NA
